county_name,lat,lng,state,lng_rank,lat_rank,nyc,min_lng_rank,min_lat_rank,max_lng_rank,max_lat_rank,num_squares,county,ttl,pre_mult,mult,sqrt_mult,mid_lng_rank,mid_lat_rank,scaled_lng_rank,scaled_lat_rank,test_lat_rank,test_lng_rank,new_scaled_lat_rank,new_scaled_lng_rank,square_id,min_new_scaled_lat_rank,min_new_scaled_lng_rank,max_new_scaled_lat_rank,max_new_scaled_lng_rank,dummy,prop_scaled_lat_rank,prop_scaled_lng_rank,min_prop_scaled_lat_rank,min_prop_scaled_lng_rank,max_prop_scaled_lat_rank,max_prop_scaled_lng_rank
Jefferson,43.9712658228,-75.5955696203,NY,43.0,61.0,False,35.0,56.0,44.0,67.0,64,Jefferson,2259,35.296875,13.293628246753244,3.6460428202029176,39.5,61.5,55.76114987071021,59.17697858989854,18186.943367837684,12820.304341262627,12911.504968517893,13619.24769030876,1297,18185.120346427582,12818.481319852524,18188.766389247787,12822.127362672729,1,12911.504968517893,13619.24769030876,12909.68194710779,13617.424668898659,12913.327989927995,13621.070711718863
Tompkins,42.5124050633,-76.3079746835,NY,36.0,36.0,False,33.0,33.0,36.0,37.0,19,Tompkins,10634,559.6842105263158,210.79015721120984,14.518614162901699,34.5,35.0,57.77792124435256,50.518614162901706,10733.278053150107,10733.278053150107,12943.217389765094,13640.354052028066,1298,10726.018746068656,10726.018746068656,10740.537360231558,10740.537360231558,1,12943.217389765094,13640.354052028066,12935.958082683643,13633.094744946615,12950.476696846545,13647.613359109517
St Lawrence,44.0879746835,-74.6796202532,NY,52.0,63.0,False,41.0,63.0,53.0,78.0,138,St Lawrence,3837,27.80434782608696,10.471767363071711,3.2360110264138022,47.0,70.5,68.180055132069,38.72991730189649,18783.23659301269,15503.623854550156,11611.28347177663,12675.029903381504,1299,18781.618587499484,15502.00584903695,18784.854598525897,15505.241860063363,1,11611.28347177663,12675.029903381504,11609.665466263425,12673.411897868298,11612.901477289837,12676.64790889471
Cattaraugus,42.3956962025,-78.852278481,NY,11.0,34.0,False,9.0,28.0,16.0,36.0,67,Cattaraugus,2232,33.3134328358209,12.546617561542936,3.542120489416323,12.5,32.0,5.686819265875514,41.08424097883265,10136.984827975102,3279.612738462533,12557.823209919314,13662.112711056137,1300,10135.213767730394,3277.8416782178247,10138.75588821981,3281.383798707241,1,12557.823209919314,13662.112711056137,12556.052149674606,13660.34165081143,12559.594270164022,13663.883771300845
Clinton,44.554810126599996,-73.4583544304,NY,64.0,71.0,False,59.0,69.0,64.0,78.0,49,Clinton,2423,49.44897959183673,18.62364166445799,4.315511750008102,61.5,73.5,74.78877937502024,60.21122062497975,21168.409493712712,19081.383205600192,12738.427702569708,13008.689136874256,1301,21166.25173783771,19079.22544972519,21170.567249587715,19083.540961475195,1,12738.427702569708,13008.689136874256,12736.269946694705,13006.531380999253,12740.585458444712,13010.84689274926
Washington,43.387721518999996,-73.4583544304,NY,64.0,51.0,False,63.0,44.0,66.0,57.0,41,Washington,2014,49.121951219512205,18.500475134621478,4.301217866444511,64.5,50.5,61.84939106677774,53.15060893322226,15205.477241962652,19081.383205600192,13038.266863289311,13006.93477153938,1302,15203.32663302943,19079.23259666697,15207.627850895873,19083.533814533414,1,13038.266863289311,13006.93477153938,13036.11625435609,13004.784162606158,13040.417472222533,13009.085380472601
Queens,40.7034177215,-73.7636708861,NY,61.0,5.0,True,60.0,4.0,61.0,6.0,5,Queens,182995,36599.0,13784.03896103896,117.40544689680695,60.5,5.0,119.70272344840349,5.0,1490.7330629375153,18186.943367837684,9235.535864890724,14878.98248923665,1303,1432.0303394891118,18128.24064438928,1549.4357863859188,18245.64609128609,1,11173.393483742915,13739.860765119278,11114.690760294512,13681.158041670875,11232.096207191318,13798.56348856768
Orleans,43.1543037975,-78.2416455696,NY,17.0,47.0,False,15.0,47.0,19.0,50.0,20,Orleans,833,41.65,15.686363636363636,3.9606014235673386,17.0,48.5,17.0,41.05909786464899,14012.89079161264,5068.492413987551,12023.046576669387,13407.891783774357,1304,14010.910490900857,5066.512113275768,14014.871092324425,5070.472714699335,1,12858.889683543102,12603.729668431422,12856.909382831318,12601.749367719638,12860.869984254887,12605.709969143207
Erie,42.9792405063,-78.852278481,NY,11.0,44.0,False,9.0,35.0,14.0,46.0,48,Erie,75624,1575.5,593.3701298701299,24.35918984428936,11.5,40.5,-1.1795949221446804,129.25716445501277,13118.450953850132,3279.612738462533,12720.157167614898,11105.526507585511,1305,13106.271358927987,3267.4331435403883,13130.630548772277,3291.7923333846775,1,12380.575152600984,13208.769841147652,12368.39555767884,13196.590246225507,12392.75474752313,13220.949436069797
Herkimer,43.387721518999996,-74.98493670890001,NY,49.0,51.0,False,47.0,42.0,51.0,62.0,70,Herkimer,1521,21.728571428571424,8.183487940630798,2.8606796291494785,49.0,52.0,49.0,48.13932037085053,15205.477241962652,14609.184016787649,11825.27116208111,12760.055952398652,1306,15204.046902148077,14607.753676973074,15206.907581777226,14610.614356602224,1,11825.27116208111,12760.055952398652,11823.840822266535,12758.625612584077,11826.701501895684,12761.486292213227
St Lawrence,44.6715189873,-74.6796202532,NY,52.0,73.0,False,41.0,63.0,53.0,78.0,138,St Lawrence,3837,27.80434782608696,10.471767363071711,3.2360110264138022,47.0,70.5,68.180055132069,81.09002756603452,21764.70271888772,15503.623854550156,13046.73429668957,12867.843801426592,1307,21763.084713374512,15502.00584903695,21766.320724400925,15505.241860063363,1,13046.73429668957,12867.843801426592,13045.116291176364,12866.225795913386,13048.352302202777,12869.461806939798
St Lawrence,44.729873417700006,-75.3920253165,NY,45.0,74.0,False,41.0,63.0,53.0,78.0,138,St Lawrence,3837,27.80434782608696,10.471767363071711,3.2360110264138022,47.0,70.5,38.527977947172396,85.32603859244831,22062.849331475223,13416.597566437636,11705.703015456571,13358.214336383006,1308,22061.231325962017,13414.97956092443,22064.46733698843,13418.215571950843,1,11705.703015456571,13358.214336383006,11704.085009943365,13356.5963308698,11707.321020969777,13359.832341896212
St Lawrence,44.78822784810001,-75.18848101270001,NY,47.0,75.0,False,41.0,63.0,53.0,78.0,138,St Lawrence,3837,27.80434782608696,10.471767363071711,3.2360110264138022,47.0,70.5,47.0,89.56204961886209,22360.995944062724,14012.89079161264,12026.46853027882,13033.08048908376,1309,22359.377938549518,14011.272786099435,22362.61394957593,14014.508797125847,1,12026.46853027882,13033.08048908376,12024.850524765614,13031.462483570554,12028.086535792027,13034.698494596967
Montgomery,42.8041772152,-74.2725316456,NY,56.0,41.0,False,52.0,41.0,57.0,44.0,21,Montgomery,1522,72.47619047619048,27.29622758194187,5.2245791774976365,54.5,42.5,63.836868766246454,33.163131233753546,12224.011116087622,16696.210304900167,12816.65020358115,12207.38739287206,1310,12221.398826498873,16693.598015311418,12226.623405676371,16698.822594488916,1,12051.414748715226,13714.49700249488,12048.802459126477,13711.88471290613,12054.027038303975,13717.109292083629
Onondaga,42.8625316456,-76.2062025316,NY,37.0,42.0,False,35.0,41.0,40.0,48.0,37,Onondaga,24304,656.8648648648649,247.39066339066338,15.72865739313637,37.5,44.5,29.135671303431806,2.6783565171590737,12522.157728675125,11031.424665737612,12484.476899994886,12367.738898467574,1311,12514.293399978556,11023.560337041043,12530.022057371694,11039.28899443418,1,12484.476899994886,12367.738898467574,12476.612571298318,12359.874569771006,12492.341228691455,12375.603227164143
Hamilton,43.562784810100005,-74.2725316456,NY,56.0,54.0,False,51.0,49.0,58.0,63.0,87,Hamilton,231,2.655172413793104,1.0,1.0,54.5,56.0,57.5,52.0,16099.917079725163,16696.210304900167,12605.13031852758,12822.936558663845,1312,16099.417079725163,16695.710304900167,16100.417079725163,16696.710304900167,1,12255.556265976693,13188.719289166795,12255.056265976693,13188.219289166795,12256.056265976693,13189.219289166795
Hamilton,43.9712658228,-74.4760759494,NY,54.0,61.0,False,51.0,49.0,58.0,63.0,87,Hamilton,231,2.655172413793104,1.0,1.0,54.5,56.0,53.5,66.0,18186.943367837684,16099.917079725163,13192.34167838595,13128.780264759123,1313,18186.443367837684,16099.417079725163,18187.443367837684,16100.417079725163,1,13192.34167838595,13128.780264759123,13191.84167838595,13128.280264759123,13192.84167838595,13129.280264759123
Herkimer,43.6794936709,-74.98493670890001,NY,49.0,56.0,False,47.0,42.0,51.0,62.0,70,Herkimer,1521,21.728571428571424,8.183487940630798,2.8606796291494785,49.0,52.0,49.0,67.44271851659792,16696.210304900167,14609.184016787649,13025.558463561092,13419.668441465621,1314,16694.779965085592,14607.753676973074,16697.640644714742,14610.614356602224,1,13025.558463561092,13419.668441465621,13024.128123746517,13418.238101651046,13026.988803375667,13421.098781280196
Steuben,42.3373417722,-77.2239240506,NY,27.0,33.0,False,22.0,28.0,29.0,37.0,68,Steuben,2740,40.29411764705883,15.17570664629488,3.8956009351953496,25.5,32.5,32.84340140279302,34.94780046759767,9838.838215387601,8049.95853986258,12102.227833307363,13458.525653451237,1315,9836.890414920003,8048.010739394983,9840.7860158552,8051.906340330178,1,12102.227833307363,13458.525653451237,12100.280032839764,13456.577852983639,12104.175633774961,13460.473453918836
Chenango,42.3373417722,-75.7991139241,NY,41.0,33.0,False,41.0,31.0,45.0,39.0,39,Chenango,1441,36.94871794871795,13.915750915750914,3.730382140713055,43.0,35.0,33.53923571857389,25.539235718573888,9838.838215387601,12224.011116087622,12357.559855067142,12340.08706898378,1316,9836.973024317245,12222.145925017267,9840.703406457957,12225.876307157978,1,12357.559855067142,12340.08706898378,12355.694663996786,12338.221877913424,12359.425046137498,12341.952260054135
Saratoga,43.0959493671,-73.865443038,NY,60.0,46.0,False,58.0,41.0,62.0,51.0,39,Saratoga,10035,257.3076923076923,96.9080919080919,9.844190769590556,60.0,46.0,60.0,46.0,13714.74417902514,17888.79675525018,12179.501544735,12280.917066665828,1317,13709.822083640345,17883.874659865385,13719.666274409934,17893.718850634974,1,12179.501544735,12280.917066665828,12174.579449350205,12275.994971281034,12184.423640119794,12285.839162050623
Wayne,43.2126582278,-76.7150632911,NY,32.0,48.0,False,26.0,45.0,32.0,49.0,31,Wayne,2258,72.83870967741936,27.432760787599502,5.237629309869066,29.0,47.0,47.71288792960719,53.237629309869064,14311.037404200144,9540.691602800096,11929.38241472355,12387.057685665723,1318,14308.41858954521,9538.072788145162,14313.656218855078,9543.31041745503,1,11929.38241472355,12387.057685665723,11926.763600068616,12384.438871010789,11932.001229378484,12389.676500320656
Tioga,42.220632911399996,-76.5115189873,NY,34.0,31.0,False,34.0,28.0,38.0,34.0,24,Tioga,1800,75.0,28.246753246753244,5.314767468737767,36.0,31.0,23.370465062524467,31.0,9242.544990212591,10136.984827975102,11666.40268485861,12991.968959625689,1319,9239.887606478222,10134.327444240733,9245.20237394696,10139.642211709472,1,11666.40268485861,12991.968959625689,11663.745301124241,12989.311575891319,11669.06006859298,12994.626343360058
Cattaraugus,42.3373417722,-78.75050632909999,NY,12.0,33.0,False,9.0,28.0,16.0,36.0,67,Cattaraugus,2232,33.3134328358209,12.546617561542936,3.542120489416323,12.5,32.0,10.228939755291837,36.54212048941632,9838.838215387601,3577.759351050036,12457.345536865707,13687.209120676134,1320,9837.067155142893,3575.988290805328,9840.609275632309,3579.530411294744,1,12457.345536865707,13687.209120676134,12455.574476621,13685.438060431426,12459.116597110415,13688.980180920842
Warren,43.504430379700004,-73.7636708861,NY,61.0,53.0,False,57.0,49.0,63.0,57.0,43,Warren,2382,55.3953488372093,20.86318332829961,4.567623378552527,60.0,53.0,65.56762337855253,53.0,15801.77046713766,18186.943367837684,12476.93415190979,13665.409190908325,1321,15799.486655448383,18184.659556148406,15804.054278826936,18189.227179526963,1,12476.93415190979,13665.409190908325,12474.650340220514,13663.12537921905,12479.217963599067,13667.693002597602
Lewis,43.6211392405,-75.4937974684,NY,44.0,55.0,False,41.0,52.0,47.0,64.0,64,Lewis,491,7.671875,2.8894074675324672,1.6998257168111286,44.0,58.0,44.0,49.90052284956661,16398.063692312666,13118.450953850132,11851.763603594405,12437.528336532736,1322,16397.21377945426,13117.601040991725,16398.91360517107,13119.300866708538,1,11851.763603594405,12437.528336532736,11850.913690735999,12436.67842367433,11852.613516452811,12438.378249391142
Oswego,43.329367088599994,-76.3079746835,NY,36.0,50.0,False,33.0,49.0,41.0,56.0,48,Oswego,3162,65.875,24.81006493506493,4.980970280484008,37.0,52.5,31.019029719515988,37.547574298789975,14907.330629375148,10733.278053150107,12815.196145709057,12296.716644739572,1323,14904.840144234906,10730.787568009864,14909.821114515391,10735.76853829035,1,12034.118398119595,13640.830949133706,12031.627912979353,13638.340463993463,12036.608883259838,13643.321434273948
Yates,42.6874683544,-77.0203797468,NY,29.0,39.0,False,26.0,36.0,30.0,40.0,17,Yates,815,47.941176470588225,18.055767761650113,4.24920789814409,28.0,38.0,33.249207898144086,43.24920789814409,11627.717890912618,8646.251765037587,12529.337161009385,13754.565141606427,1324,11625.593286963545,8644.127161088514,11629.84249486169,8648.37636898666,1,12529.337161009385,13754.565141606427,12527.212557060313,13752.440537657354,12531.461764958458,13756.689745555499
Cayuga,43.2710126582,-76.6132911392,NY,33.0,49.0,False,32.0,38.0,36.0,50.0,37,Cayuga,3515,95.0,35.77922077922078,5.9815734367489615,34.0,44.0,27.018426563251037,78.9078671837448,14609.184016787649,9838.838215387601,11903.441256063626,12610.301997458268,1325,14606.193230069275,9835.847428669227,14612.174803506023,9841.829002105975,1,11903.441256063626,12610.301997458268,11900.450469345253,12607.311210739894,11906.432042782,12613.292784176641
Broome,42.220632911399996,-75.7991139241,NY,41.0,31.0,False,38.0,28.0,44.0,34.0,33,Broome,9944,301.3333333333333,113.48917748917748,10.653129938622612,41.0,31.0,41.0,31.0,9242.544990212591,12224.011116087622,13221.33093913078,13246.125871868606,1326,9237.21842524328,12218.684551118311,9247.871555181902,12229.337681056933,1,13221.33093913078,13246.125871868606,13216.004374161468,13240.799306899295,13226.65750410009,13251.452436837917
Sullivan,41.6370886076,-74.6796202532,NY,52.0,21.0,False,48.0,18.0,54.0,27.0,48,Sullivan,3813,79.4375,29.91801948051948,5.469736692064754,51.0,22.5,57.469736692064764,12.795394961902867,6261.078864337564,15503.623854550156,13579.948977158941,12664.532395018403,1327,6258.343995991531,15500.888986204123,6263.813732683596,15506.35872289619,1,11633.205896405858,13196.172943240239,11630.471028059825,13193.438074894206,11635.940764751891,13198.907811586272
Essex,43.9712658228,-74.0689873418,NY,58.0,61.0,False,56.0,58.0,65.0,70.0,88,Essex,1529,17.375,6.5438311688311686,2.5580913136225547,60.5,64.0,51.60477171594361,53.32572605913235,18186.943367837684,17292.50353007517,11867.277166568116,13069.856787921148,1328,18185.664322180874,17291.22448441836,18188.222413494495,17293.78257573198,1,11867.277166568116,13069.856787921148,11865.998120911305,13068.577742264337,11868.556212224927,13071.135833577959
Essex,43.9129113924,-73.4583544304,NY,64.0,60.0,False,56.0,58.0,65.0,70.0,88,Essex,1529,17.375,6.5438311688311686,2.5580913136225547,60.5,64.0,72.95331959767894,49.767634745509774,17888.79675525018,19081.383205600192,13031.42417961638,13559.199531459257,1329,17887.51770959337,19080.10415994338,17890.07580090699,19082.662251257003,1,13031.42417961638,13559.199531459257,13030.14513395957,13557.920485802446,13032.703225273191,13560.478577116068
Warren,43.504430379700004,-73.9672151899,NY,59.0,53.0,False,57.0,49.0,63.0,57.0,43,Warren,2382,55.3953488372093,20.86318332829961,4.567623378552527,60.0,53.0,54.43237662144747,53.0,15801.77046713766,17590.650142662682,12094.895718511676,12552.59488859764,1330,15799.486655448383,17588.366330973404,15804.054278826936,17592.93395435196,1,12094.895718511676,12552.59488859764,12092.6119068224,12550.311076908363,12097.179530200952,12554.878700286916
St Lawrence,44.1463291139,-75.0867088608,NY,48.0,64.0,False,41.0,63.0,53.0,78.0,138,St Lawrence,3837,27.80434782608696,10.471767363071711,3.2360110264138022,47.0,70.5,51.23601102641381,42.96592832831029,19081.383205600192,14311.037404200144,12348.319586770323,12572.246673653668,1331,19079.765200086986,14309.419398686938,19083.0012111134,14312.65540971335,1,12348.319586770323,12572.246673653668,12346.701581257117,12570.628668140462,12349.93759228353,12573.864679166874
St Lawrence,44.613164557,-74.78139240510001,NY,51.0,72.0,False,41.0,63.0,53.0,78.0,138,St Lawrence,3837,27.80434782608696,10.471767363071711,3.2360110264138022,47.0,70.5,63.94404410565521,76.8540165396207,21466.556106300213,15205.477241962652,13103.677357870163,12879.900520845751,1332,21464.938100787007,15203.859236449445,21468.17411181342,15207.095247475858,1,13103.677357870163,12879.900520845751,13102.059352356957,12878.282515332545,13105.29536338337,12881.518526358957
Hamilton,43.796202531599995,-74.4760759494,NY,54.0,58.0,False,51.0,49.0,58.0,63.0,87,Hamilton,231,2.655172413793104,1.0,1.0,54.5,56.0,53.5,60.0,17292.50353007517,16099.917079725163,13105.861507272239,12929.802910623706,1333,17292.00353007517,16099.417079725163,17293.00353007517,16100.417079725163,1,13105.861507272239,12929.802910623706,13105.361507272239,12929.302910623706,13106.361507272239,12930.302910623706
Delaware,42.3373417722,-74.4760759494,NY,54.0,33.0,False,45.0,25.0,54.0,35.0,70,Delaware,1949,27.84285714285714,10.486270871985157,3.2382512058185284,49.5,30.0,68.57213042618339,42.71475361745559,9838.838215387601,16099.917079725163,13050.568297476311,12586.61181614092,1334,9837.219089784692,16098.297954122254,9840.45734099051,16101.536205328071,1,13050.568297476311,12586.61181614092,13048.949171873403,12584.99269053801,13052.18742307922,12588.230941743828
